CustomerKey,First Name,Last Name,Full Name,Age,Gender,DateFirstPurchase,CommuteDistance,Customer City,Customer Country
19791,Warren,Zhou,Warren Zhou,60,Male,2011-09-08,5-10 Miles,Brisbane,Australia
19792,Cristina,Nara,Cristina Nara,58,Female,2011-09-21,1-2 Miles,North Ryde,Australia
19793,Tina,Smith,Tina Smith,59,Female,2011-09-17,5-10 Miles,Matraville,Australia
19794,Danny,Ortega,Danny Ortega,53,Male,2011-08-31,5-10 Miles,Cloverdale,Australia
19795,Casey,Navarro,Casey Navarro,58,Male,2011-09-04,0-1 Miles,Warrnambool,Australia
19796,Marshall,Xie,Marshall Xie,57,Male,2013-02-25,2-5 Miles,Goulburn,Australia
19797,Clarence,Liu,Clarence Liu,57,Male,2011-09-10,0-1 Miles,Melton,Australia
19798,Bianca,Ma,Bianca Ma,51,Female,2013-02-24,2-5 Miles,North Sydney,Australia
19799,Austin,Taylor,Austin Taylor,43,Male,2013-10-06,2-5 Miles,Woodland Hills,United States
19800,Lauren,White,Lauren White,43,Female,2013-06-21,2-5 Miles,Mill Valley,United States
19801,John,Lee,John Lee,36,Male,2013-06-24,5-10 Miles,N. Vancouver,Canada
19802,Sara,James,Sara James,41,Female,2011-01-27,1-2 Miles,Newton,Canada
19803,Jermaine,Mehta,Jermaine Mehta,36,Male,2013-10-24,1-2 Miles,Bremerton,United States
19804,Cameron,Foster,Cameron Foster,36,Male,2013-08-01,5-10 Miles,Corvallis,United States
19805,Mariah,Butler,Mariah Butler,36,Female,2013-06-23,5-10 Miles,Burbank,United States
19806,Nancy,Perez,Nancy Perez,42,Female,2013-08-26,5-10 Miles,Burlingame,United States
19807,Shannon,Zhao,Shannon Zhao,57,Female,2013-08-05,2-5 Miles,Silverwater,Australia
19808,Brooke,Kelly,Brooke Kelly,50,Female,2013-08-19,0-1 Miles,Grossmont,United States
19809,Eric,Sharma,Eric Sharma,44,Male,2013-04-22,1-2 Miles,Lemon Grove,United States
19810,Oscar,Long,Oscar Long,58,Male,2013-11-11,5-10 Miles,Santa Monica,United States
19811,Evan,Allen,Evan Allen,58,Male,2013-08-19,5-10 Miles,W. Linn,United States
19812,Sydney,Morgan,Sydney Morgan,53,Female,2013-08-27,5-10 Miles,Coronado,United States
19813,Rebecca,Perez,Rebecca Perez,59,Female,2013-08-24,0-1 Miles,Issaquah,United States
19814,Blake,Washington,Blake Washington,59,Male,2013-08-03,2-5 Miles,Burlingame,United States
19815,Christian,Thompson,Christian Thompson,59,Male,2013-09-22,2-5 Miles,Sedro Woolley,United States
19816,Lucas,Brown,Lucas Brown,53,Male,2013-09-11,5-10 Miles,Beaverton,United States
19817,Morgan,Flores,Morgan Flores,54,Female,2013-02-25,5-10 Miles,Langford,Canada
19818,Brianna,Anderson,Brianna Anderson,60,Female,2013-08-17,5-10 Miles,Grossmont,United States
19819,Andrew,Brown,Andrew Brown,60,Male,2013-10-24,5-10 Miles,National City,United States
19820,Alexandra,Coleman,Alexandra Coleman,60,Female,2013-04-19,1-2 Miles,Lincoln Acres,United States
19821,Tabitha,Vazquez,Tabitha Vazquez,49,Female,2013-09-24,5-10 Miles,Beverly Hills,United States
19822,Carlos,Adams,Carlos Adams,45,Male,2013-06-29,2-5 Miles,Langford,Canada
19823,Abigail,Foster,Abigail Foster,50,Female,2013-12-03,2-5 Miles,Port Hammond,Canada
19824,Jordan,Perry,Jordan Perry,51,Male,2013-09-07,2-5 Miles,Bellingham,United States
19825,Gilbert,Ferrier,Gilbert Ferrier,51,Male,2013-06-16,2-5 Miles,Concord,United States
19826,Clarence,Zhao,Clarence Zhao,46,Male,2013-02-11,2-5 Miles,Calgary,Canada
19827,Justin,Smith,Justin Smith,46,Male,2013-08-02,0-1 Miles,Metchosin,Canada
19828,Madison,Wilson,Madison Wilson,52,Female,2013-08-19,2-5 Miles,Royal Oak,Canada
19829,Lucas,Mitchell,Lucas Mitchell,52,Male,2011-02-28,0-1 Miles,Royal Oak,Canada
19830,Gabrielle,Long,Gabrielle Long,48,Female,2011-02-19,2-5 Miles,Langford,Canada
19831,Charles,Green,Charles Green,53,Male,2013-09-11,0-1 Miles,San Carlos,United States
19832,Sheila,Hernandez,Sheila Hernandez,43,Female,2013-12-17,5-10 Miles,Chula Vista,United States
19833,Michelle,Kelly,Michelle Kelly,74,Female,2013-04-12,10+ Miles,Corvallis,United States
19834,Johnny,Sharma,Johnny Sharma,73,Male,2013-06-15,10+ Miles,Burien,United States
19835,Jordan,Allen,Jordan Allen,74,Female,2013-12-17,10+ Miles,Milwaukie,United States
19836,Kevin,Jai,Kevin Jai,73,Male,2013-03-18,1-2 Miles,Langford,Canada
19837,Philip,Jimenez,Philip Jimenez,63,Male,2013-09-20,10+ Miles,Berkeley,United States
19838,Jared,Ramirez,Jared Ramirez,73,Male,2013-09-03,10+ Miles,W. Linn,United States
19839,Carly,Yuan,Carly Yuan,72,Female,2013-04-16,1-2 Miles,Calgary,Canada
19840,Jessica,James,Jessica James,72,Female,2013-12-28,10+ Miles,Imperial Beach,United States
19841,Alexandria,Jenkins,Alexandria Jenkins,67,Female,2013-09-20,1-2 Miles,El Cajon,United States
19842,Katherine,Phillips,Katherine Phillips,73,Female,2013-10-28,10+ Miles,Bremerton,United States
19843,Connor,Kumar,Connor Kumar,67,Male,2013-10-05,10+ Miles,Grossmont,United States
19844,Emma,Murphy,Emma Murphy,72,Female,2011-04-14,1-2 Miles,Oak Bay,Canada
19845,Fernando,Hernandez,Fernando Hernandez,73,Male,2013-10-11,10+ Miles,Yakima,United States
19846,Seth,Patterson,Seth Patterson,72,Male,2013-10-03,10+ Miles,Salem,United States
19847,Brendan,Anand,Brendan Anand,73,Male,2013-11-16,10+ Miles,Cliffside,Canada
19848,Bryant,Malhotra,Bryant Malhotra,73,Male,2013-12-20,5-10 Miles,Bremerton,United States
19849,Jorge,Wu,Jorge Wu,66,Male,2013-04-23,10+ Miles,Bellflower,United States
19850,Jeremiah,Hill,Jeremiah Hill,71,Male,2013-12-23,1-2 Miles,Los Angeles,United States
19851,Louis,Pal,Louis Pal,71,Male,2013-06-02,10+ Miles,Burbank,United States
19852,Eric,Carter,Eric Carter,70,Male,2013-03-17,10+ Miles,Lynnwood,United States
19853,Ricky,Ramos,Ricky Ramos,64,Male,2013-10-11,2-5 Miles,Carson,United States
19854,Katherine,Hall,Katherine Hall,69,Female,2013-10-01,10+ Miles,Novato,United States
19855,John,Smith,John Smith,64,Male,2011-05-21,2-5 Miles,Port Hammond,Canada
19856,Tammy,Madan,Tammy Madan,70,Female,2013-05-31,2-5 Miles,Burbank,United States
19857,Megan,Rogers,Megan Rogers,69,Female,2013-04-22,10+ Miles,Santa Cruz,United States
19858,Jenna,Collins,Jenna Collins,69,Female,2013-12-03,10+ Miles,Salem,United States
19859,Lisa,Zhao,Lisa Zhao,69,Female,2013-05-19,10+ Miles,Burlingame,United States
19860,Sara,Young,Sara Young,68,Female,2013-02-26,10+ Miles,Ballard,United States
19861,Caroline,Perry,Caroline Perry,68,Female,2013-06-12,2-5 Miles,Lake Oswego,United States
19862,Emily,Harris,Emily Harris,67,Female,2013-04-28,2-5 Miles,Shawnee,Canada
19863,Paige,Powell,Paige Powell,67,Female,2014-01-07,10+ Miles,Burien,United States
19864,Isaiah,Brooks,Isaiah Brooks,67,Male,2013-07-01,10+ Miles,Portland,United States
19865,Hailey,Butler,Hailey Butler,68,Female,2013-04-04,2-5 Miles,Woodburn,United States
19866,Martin,Patel,Martin Patel,68,Male,2013-09-28,10+ Miles,Chula Vista,United States
19867,Juan,Sanchez,Juan Sanchez,67,Male,2013-04-29,2-5 Miles,Chula Vista,United States
19868,Kyle,Jenkins,Kyle Jenkins,67,Male,2013-10-27,10+ Miles,Newport Beach,United States
19869,Carol,Brooks,Carol Brooks,68,Female,2013-10-12,1-2 Miles,West Covina,United States
19870,James,Martin,James Martin,61,Male,2013-03-29,10+ Miles,N. Vancouver,Canada
19871,Bryce,Rivera,Bryce Rivera,61,Male,2013-08-25,10+ Miles,Sedro Woolley,United States
19872,Faith,Foster,Faith Foster,55,Female,2014-01-17,2-5 Miles,Cliffside,Canada
19873,Dylan,Thomas,Dylan Thomas,65,Male,2013-04-07,10+ Miles,Newton,Canada
19874,Sara,Rogers,Sara Rogers,55,Female,2011-06-07,10+ Miles,Westminster,Canada
19875,Patrick,James,Patrick James,66,Male,2013-04-24,2-5 Miles,Bremerton,United States
19876,Nathan,Edwards,Nathan Edwards,66,Male,2013-07-01,2-5 Miles,Burlingame,United States
19877,Steve,Zheng,Steve Zheng,60,Male,2013-09-03,2-5 Miles,Chula Vista,United States
19878,Morgan,Jackson,Morgan Jackson,65,Female,2013-12-08,1-2 Miles,La Jolla,United States
19879,Ian,Green,Ian Green,66,Male,2013-03-04,1-2 Miles,Lemon Grove,United States
19880,Emma,Bennett,Emma Bennett,66,Female,2013-03-30,1-2 Miles,Oakland,United States
19881,Aidan,Long,Aidan Long,66,Male,2013-03-29,1-2 Miles,Santa Monica,United States
19882,Richard,Phillips,Richard Phillips,66,Male,2013-07-14,5-10 Miles,Torrance,United States
19883,Kevin,Young,Kevin Young,65,Male,2013-10-23,5-10 Miles,Woodland Hills,United States
19884,James,Simmons,James Simmons,59,Male,2011-07-22,2-5 Miles,Sooke,Canada
19885,Isaac,Turner,Isaac Turner,64,Male,2013-12-29,10+ Miles,Bellingham,United States
19886,Marcus,Butler,Marcus Butler,64,Male,2013-04-12,10+ Miles,Kirkland,United States
19887,Olivia,Walker,Olivia Walker,64,Female,2013-12-18,2-5 Miles,Woodburn,United States
19888,Carson,Washington,Carson Washington,65,Male,2013-07-24,10+ Miles,Glendale,United States
19889,Catherine,Sanders,Catherine Sanders,64,Female,2013-10-24,2-5 Miles,El Cajon,United States
19890,Lee,Alvarez,Lee Alvarez,58,Male,2013-07-17,10+ Miles,Coronado,United States
19891,Jennifer,Morgan,Jennifer Morgan,63,Female,2013-04-15,2-5 Miles,Everett,United States
19892,Richard,Campbell,Richard Campbell,64,Male,2013-04-28,2-5 Miles,San Carlos,United States
19893,Evan,Baker,Evan Baker,58,Male,2014-01-28,10+ Miles,Marysville,United States
19894,Elijah,Sharma,Elijah Sharma,63,Male,2013-05-30,10+ Miles,Bellingham,United States
19895,Ricky,Jimenez,Ricky Jimenez,58,Male,2014-01-14,10+ Miles,Burbank,United States
19896,Kaitlyn,Thomas,Kaitlyn Thomas,58,Female,2013-03-28,10+ Miles,Oregon City,United States
19897,Gabriella,Nelson,Gabriella Nelson,63,Female,2013-11-19,10+ Miles,San Gabriel,United States
19898,Desiree,Serrano,Desiree Serrano,58,Female,2013-12-20,0-1 Miles,Stuttgart,Germany
19899,Marcus,Richardson,Marcus Richardson,48,Male,2012-12-21,5-10 Miles,Saint-Denis,France
19900,Zoe,Richardson,Zoe Richardson,59,Female,2013-08-27,5-10 Miles,Bottrop,Germany
19901,Ronald,Sara,Ronald Sara,53,Male,2011-12-13,5-10 Miles,Sulzbach Taunus,Germany
19902,Johnny,Pal,Johnny Pal,59,Male,2012-12-18,5-10 Miles,Saint Germain en Laye,France
19903,Marcus,Nelson,Marcus Nelson,59,Male,2012-11-28,5-10 Miles,Metz,France
19904,Jasmine,Gray,Jasmine Gray,60,Female,2011-12-17,5-10 Miles,Ingolstadt,Germany
19905,Chelsea,Fernandez,Chelsea Fernandez,54,Female,2013-11-01,0-1 Miles,Wokingham,United Kingdom
19906,Armando,Muñoz,Armando Muñoz,60,Male,2013-08-09,0-1 Miles,York,United Kingdom
19907,Bruce,Diaz,Bruce Diaz,60,Male,2013-10-04,10+ Miles,Pantin,France
19908,Pamela,Prasad,Pamela Prasad,60,Female,2013-12-24,10+ Miles,Paris,France
19909,Geoffrey,Chandra,Geoffrey Chandra,61,Male,2013-05-30,10+ Miles,Bonn,Germany
19910,Orlando,Rubio,Orlando Rubio,61,Male,2012-01-16,5-10 Miles,Werne,Germany
19911,Valerie,Chen,Valerie Chen,60,Female,2012-11-10,0-1 Miles,London,United Kingdom
19912,Tara,Xie,Tara Xie,44,Female,2012-11-17,0-1 Miles,Newcastle upon Tyne,United Kingdom
19913,Jennifer,Perez,Jennifer Perez,72,Female,2013-02-25,2-5 Miles,Bobigny,France
19914,Willie,Ma,Willie Ma,72,Male,2013-06-14,2-5 Miles,Roncq,France
19915,Claudia,McDonald,Claudia McDonald,71,Female,2014-01-17,2-5 Miles,Mühlheim,Germany
19916,Katie,Xie,Katie Xie,71,Female,2012-12-09,0-1 Miles,Watford,United Kingdom
19917,Jenny,Chander,Jenny Chander,66,Female,2012-12-04,0-1 Miles,Wokingham,United Kingdom
19918,Joy,Alonso,Joy Alonso,72,Female,2012-12-05,0-1 Miles,York,United Kingdom
19919,Rebekah,Johnsen,Rebekah Johnsen,65,Female,2013-05-13,0-1 Miles,Peterborough,United Kingdom
19920,Meredith,Sanchez,Meredith Sanchez,70,Female,2013-02-19,10+ Miles,Paris,France
19921,Cara,Cai,Cara Cai,64,Female,2013-04-13,10+ Miles,München,Germany
19922,Nancy,Gonzalez,Nancy Gonzalez,61,Female,2012-12-13,10+ Miles,Colombes,France
19923,Joe,Prasad,Joe Prasad,61,Male,2013-04-30,10+ Miles,Paris,France
19924,Douglas,Perez,Douglas Perez,56,Male,2012-01-08,5-10 Miles,Ingolstadt,Germany
19925,Madison,Jenkins,Madison Jenkins,61,Female,2013-07-08,0-1 Miles,Kassel,Germany
19926,Alexandria,Diaz,Alexandria Diaz,62,Female,2013-04-06,5-10 Miles,Cheltenham,United Kingdom
19927,Ruben,Fernandez,Ruben Fernandez,61,Male,2013-07-29,0-1 Miles,W. York,United Kingdom
19928,Jaime,Sanz,Jaime Sanz,56,Female,2013-05-03,0-1 Miles,Watford,United Kingdom
19929,Dale,Chander,Dale Chander,57,Male,2013-03-30,10+ Miles,Les Ulis,France
19930,Tony,Tang,Tony Tang,62,Male,2011-12-29,10+ Miles,Mühlheim,Germany
19931,Darryl,Xu,Darryl Xu,57,Male,2012-01-07,10+ Miles,Salzgitter,Germany
19932,Javier,Sanz,Javier Sanz,52,Male,2014-01-14,10+ Miles,Paris,France
19933,Nichole,Deng,Nichole Deng,58,Female,2013-03-24,10+ Miles,Cambridge,United Kingdom
19934,Neil,Blanco,Neil Blanco,65,Male,2013-05-14,10+ Miles,Berlin,Germany
19935,Clinton,Navarro,Clinton Navarro,64,Male,2013-08-17,10+ Miles,Poing,Germany
19936,Corey,Luo,Corey Luo,60,Male,2013-12-27,10+ Miles,Bottrop,Germany
19937,Jimmy,Gomez,Jimmy Gomez,65,Male,2014-01-04,10+ Miles,Kassel,Germany
19938,Chelsea,Patel,Chelsea Patel,65,Female,2013-09-13,10+ Miles,London,United Kingdom
19939,Alvin,Wang,Alvin Wang,65,Male,2013-12-09,10+ Miles,Stoke-on-Trent,United Kingdom
19940,Rosa,Ye,Rosa Ye,50,Female,2012-11-29,10+ Miles,London,United Kingdom
19941,Cedric,Liang,Cedric Liang,67,Male,2011-01-12,0-1 Miles,London,United Kingdom
19942,Armando,Navarro,Armando Navarro,61,Male,2011-01-25,0-1 Miles,Oxon,United Kingdom
19943,Walter,Carlson,Walter Carlson,68,Male,2012-12-25,5-10 Miles,Paris,France
19944,Jonathon,Suarez,Jonathon Suarez,67,Male,2012-02-22,5-10 Miles,Braunschweig,Germany
19945,Phillip,Garcia,Phillip Garcia,69,Male,2012-11-29,5-10 Miles,Orly,France
19946,Tamara,Raje,Tamara Raje,69,Female,2013-04-15,10+ Miles,Leeds,United Kingdom
19947,Darryl,Liu,Darryl Liu,35,Male,2011-09-16,5-10 Miles,Sunbury,Australia
19948,Lacey,Hu,Lacey Hu,40,Female,2011-09-12,10+ Miles,Melbourne,Australia
19949,Niñia,Anand,Niñia Anand,39,Female,2011-09-27,10+ Miles,North Ryde,Australia
19950,Ronnie,Lu,Ronnie Lu,40,Male,2011-09-13,10+ Miles,Perth,Australia
19951,Roy,Moreno,Roy Moreno,39,Male,2011-09-03,10+ Miles,Hawthorne,Australia
19952,Adrienne,Martin,Adrienne Martin,41,Female,2013-03-06,10+ Miles,South Melbourne,Australia
19953,Darrell,Lal,Darrell Lal,42,Male,2013-05-14,10+ Miles,Seaford,Australia
19954,Jose,Carlson,Jose Carlson,41,Male,2013-02-07,10+ Miles,Geelong,Australia
19955,Jake,Gao,Jake Gao,37,Male,2013-06-22,10+ Miles,Geelong,Australia
19956,Susan,She,Susan She,37,Female,2011-09-26,10+ Miles,Warrnambool,Australia
19957,Arthur,Mehta,Arthur Mehta,42,Male,2011-09-11,10+ Miles,Caloundra,Australia
19958,Erika,Romero,Erika Romero,37,Female,2011-09-14,10+ Miles,Sydney,Australia
19959,Tabitha,Moreno,Tabitha Moreno,37,Female,2011-09-25,10+ Miles,Warrnambool,Australia
19960,Phil,Spencer,Phil Spencer,43,Male,2011-09-21,10+ Miles,South Melbourne,Australia
19961,Kristin,She,Kristin She,44,Female,2013-04-27,10+ Miles,Coffs Harbour,Australia
19962,Dominic,Prasad,Dominic Prasad,42,Male,2013-04-22,10+ Miles,East Brisbane,Australia
19963,Geoffrey,Fernandez,Geoffrey Fernandez,42,Male,2011-09-17,10+ Miles,Port Macquarie,Australia
19964,Gloria,Alonso,Gloria Alonso,43,Female,2011-09-06,10+ Miles,Findon,Australia
19965,Jay,Lopez,Jay Lopez,42,Male,2011-09-21,0-1 Miles,Sunbury,Australia
19966,Abby,Sanchez,Abby Sanchez,38,Female,2011-09-23,10+ Miles,Wollongong,Australia
19967,Devon,Deng,Devon Deng,38,Male,2011-09-01,10+ Miles,Sydney,Australia
19968,Katrina,Chande,Katrina Chande,38,Female,2011-10-07,10+ Miles,Milsons Point,Australia
19969,Jake,Guo,Jake Guo,39,Male,2013-01-30,10+ Miles,Findon,Australia
19970,Tanya,Jimenez,Tanya Jimenez,43,Female,2011-10-19,0-1 Miles,Townsville,Australia
19971,Jeffery,Lu,Jeffery Lu,44,Male,2011-10-28,10+ Miles,Lavender Bay,Australia
19972,Lindsay,Chander,Lindsay Chander,39,Female,2013-07-30,10+ Miles,Cranbourne,Australia
19973,Colin,Zhu,Colin Zhu,40,Male,2013-03-25,10+ Miles,Springwood,Australia
19974,George,Fernandez,George Fernandez,45,Male,2011-10-19,10+ Miles,Sydney,Australia
19975,Brittney,Zhang,Brittney Zhang,45,Female,2011-10-09,10+ Miles,Hervey Bay,Australia
19976,Tamara,Sun,Tamara Sun,46,Female,2013-05-26,10+ Miles,East Brisbane,Australia
19977,Kristine,Gill,Kristine Gill,45,Female,2011-10-24,10+ Miles,Findon,Australia
19978,Marshall,Yuan,Marshall Yuan,45,Male,2011-10-18,10+ Miles,Sunbury,Australia
19979,Janet,Browning,Janet Browning,44,Female,2011-10-20,10+ Miles,Melton,Australia
19980,Alexandra,Carter,Alexandra Carter,51,Female,2014-01-16,2-5 Miles,Kirkland,United States
19981,Kelly,Russell,Kelly Russell,44,Female,2013-04-04,0-1 Miles,Downey,United States
19982,Charles,Cox,Charles Cox,44,Male,2013-11-11,2-5 Miles,Los Angeles,United States
19983,Michael,Martinez,Michael Martinez,46,Male,2013-04-22,2-5 Miles,Bellflower,United States
19984,Sara,Morris,Sara Morris,46,Female,2013-04-26,2-5 Miles,El Cajon,United States
19985,Tamara,Ma,Tamara Ma,46,Female,2013-04-08,2-5 Miles,Bremerton,United States
19986,Jamie,Huang,Jamie Huang,41,Female,2013-04-02,2-5 Miles,Colma,United States
19987,Taylor,Moore,Taylor Moore,44,Female,2011-07-06,2-5 Miles,Newton,Canada
19988,Jordan,Long,Jordan Long,39,Male,2011-08-06,2-5 Miles,Sooke,Canada
19989,Ethan,Thompson,Ethan Thompson,39,Male,2011-08-22,2-5 Miles,Vancouver,Canada
19990,Peter,Rai,Peter Rai,44,Male,2013-11-11,0-1 Miles,Burbank,United States
19991,Jacob,Thomas,Jacob Thomas,39,Male,2013-11-15,0-1 Miles,Chula Vista,United States
19992,Stephanie,Hill,Stephanie Hill,45,Female,2013-11-22,0-1 Miles,Newport Beach,United States
19993,Nathan,Russell,Nathan Russell,46,Male,2013-04-06,0-1 Miles,Kirkland,United States
19994,Madeline,King,Madeline King,42,Female,2013-11-01,2-5 Miles,Novato,United States
19995,Jordyn,Gonzales,Jordyn Gonzales,48,Female,2013-11-21,2-5 Miles,Redwood City,United States
19996,Grant,She,Grant She,42,Male,2013-09-17,0-1 Miles,Burien,United States
19997,Beth,Gill,Beth Gill,48,Female,2011-08-12,0-1 Miles,Cliffside,Canada
19998,Laura,Liu,Laura Liu,43,Female,2013-04-04,10+ Miles,Colma,United States
19999,Danielle,Brooks,Danielle Brooks,49,Female,2013-04-01,2-5 Miles,La Jolla,United States
20000,Elijah,Diaz,Elijah Diaz,40,Male,2011-09-19,0-1 Miles,Haney,Canada
20001,Jordan,Hill,Jordan Hill,46,Female,2013-04-24,2-5 Miles,Marysville,United States
20002,Elizabeth,White,Elizabeth White,46,Female,2013-12-09,0-1 Miles,Berkeley,United States
20003,Dalton,Gonzalez,Dalton Gonzalez,46,Male,2013-12-15,2-5 Miles,Beverly Hills,United States
20004,Kaitlin,Perez,Kaitlin Perez,45,Female,2013-12-10,0-1 Miles,Concord,United States
20005,Kevin,Zhang,Kevin Zhang,48,Male,2013-05-16,2-5 Miles,Downey,United States
20006,Grace,Morris,Grace Morris,48,Female,2013-05-29,2-5 Miles,Woodburn,United States
20007,Ashley,Alexander,Ashley Alexander,48,Female,2011-10-09,0-1 Miles,Westminster,Canada
20008,Jack,Foster,Jack Foster,44,Male,2013-10-17,2-5 Miles,National City,United States
20009,Noah,Walker,Noah Walker,49,Male,2013-05-07,2-5 Miles,West Covina,United States
20010,Jackson,Carter,Jackson Carter,38,Male,2013-09-23,2-5 Miles,San Diego,United States
20011,Eduardo,Sanders,Eduardo Sanders,50,Male,2013-12-23,2-5 Miles,Lake Oswego,United States
20012,Jessica,Robinson,Jessica Robinson,44,Female,2013-12-08,2-5 Miles,Bellflower,United States
20013,Jocelyn,Hughes,Jocelyn Hughes,47,Female,2013-12-23,2-5 Miles,Corvallis,United States
20014,Anne,Blanco,Anne Blanco,41,Female,2013-03-28,0-1 Miles,Chula Vista,United States
20015,Jenna,King,Jenna King,46,Female,2013-12-15,0-1 Miles,Lakewood,United States
20016,Katherine,Kelly,Katherine Kelly,50,Female,2013-08-11,2-5 Miles,W. Linn,United States
20017,Anna,Sanders,Anna Sanders,45,Female,2013-12-25,2-5 Miles,Fremont,United States
20018,Lauren,Gray,Lauren Gray,51,Female,2013-06-15,0-1 Miles,Renton,United States
20019,Brittany,Diaz,Brittany Diaz,50,Female,2013-09-04,2-5 Miles,Lynnwood,United States
20020,Jacqueline,Foster,Jacqueline Foster,51,Female,2013-10-04,0-1 Miles,Los Angeles,United States
20021,Alexander,Jones,Alexander Jones,45,Male,2013-12-19,2-5 Miles,Haney,Canada
20022,Arthur,Perry,Arthur Perry,51,Female,2013-10-07,2-5 Miles,Colma,United States
20023,Edward,Hughes,Edward Hughes,51,Male,2011-11-11,2-5 Miles,Vancouver,Canada
20024,Fernando,Miller,Fernando Miller,51,Male,2013-04-30,2-5 Miles,Lemon Grove,United States
20025,Bryce,Bell,Bryce Bell,46,Male,2013-11-10,2-5 Miles,Everett,United States
20026,Jasmine,Richardson,Jasmine Richardson,51,Female,2013-05-20,0-1 Miles,Yakima,United States
20027,Danielle,Murphy,Danielle Murphy,51,Female,2013-11-02,10+ Miles,Glendale,United States
20028,Angela,Flores,Angela Flores,51,Female,2013-05-28,5-10 Miles,Redwood City,United States
20029,Jan,Evans,Jan Evans,51,Female,2013-05-04,2-5 Miles,Los Angeles,United States
20030,Alexander,Harris,Alexander Harris,52,Male,2013-05-14,0-1 Miles,Burlingame,United States
20031,Devin,James,Devin James,52,Male,2013-05-11,2-5 Miles,Burlingame,United States
20032,Marcus,Walker,Marcus Walker,46,Male,2013-05-27,2-5 Miles,Tacoma,United States
20033,Carlos,Turner,Carlos Turner,41,Male,2013-12-09,0-1 Miles,Santa Monica,United States
20034,Wyatt,Turner,Wyatt Turner,47,Male,2011-11-15,2-5 Miles,Vancouver,Canada
20035,Cesar,Fernandez,Cesar Fernandez,47,Male,2011-12-26,2-5 Miles,Cliffside,Canada
20036,Kate,Tang,Kate Tang,42,Female,2013-01-16,2-5 Miles,Colma,United States
20037,Alyssa,Sanchez,Alyssa Sanchez,48,Female,2013-01-27,2-5 Miles,Lincoln Acres,United States
